Sample_ID,Short_ID,Plot,Restoration,Depth,Block,Precip,Invaded,TN_mg_gsoil,TC_mg_gsoil,CtoN,Year,MBC_Lab,MBC,WEOC,POM_TN,POM_TC,MAOM_TN,MAOM_TC,perc_POM,perc_MAOM,pH,GWC,COVER_C,ANN_F_C,PER_F_C,IGRASS_C,ALL_GRASS_C,PER_G_C,ANN_G_C,PER_ALL_C,ANN_ALL_C,NFIX_SUM_C,ACHMIL_C,ACMAME_C,ACMSTR_C,AMSMEN_C,ASCFAS_C,CALCIL_C,CIROCC_C,DEIFAS_C,ESCCAL_C,GRICAM_C,LAYPLA_C,LUPBIC_C,LUPMIC_C,LUPSUC_C,PHACIC_C,PLAERE_C,RANCAL_C,TRIWIL_C,ARIPUR_C,BROCAR_C,ELYCON_C,ELYGLA_C,FESMIC_C,HORBRA_C,HORINT_C,KOEMAC_C,SPOAIR_C,STIPUL_C,BRODIA_C,BROMAD_C,FESPER_C,goph_dist_C,FESMYU_C,BROHOR_C,COVER_P,ANN_F_P,PER_F_P,IGRASS_P,ALL_GRASS_P,PER_G_P,ANN_G_P,PER_ALL_P,ANN_ALL_P,NFIX_SUM_P,ACHMIL_P,ACMAME_P,ACMSTR_P,AMSMEN_P,ASCFAS_P,CALCIL_P,CIROCC_P,DEIFAS_P,ESCCAL_P,GRICAM_P,LAYPLA_P,LUPBIC_P,LUPMIC_P,LUPSUC_P,PHACIC_P,PLAERE_P,RANCAL_P,TRIWIL_P,ARIPUR_P,BROCAR_P,ELYCON_P,ELYGLA_P,FESMIC_P,HORBRA_P,HORINT_P,KOEMAC_P,SPOAIR_P,STIPUL_P,BRODIA_P,BROMAD_P,FESPER_P,goph_dist_P,Cover_NoBRODIA,MBC_halfAnLab,COVER_A,ANN_F_A,PER_F_A,IGRASS_A,ALL_GRASS_A,PER_G_A,ANN_G_A,PER_ALL_A,ANN_ALL_A,NFIX_SUM_A,ACHMIL_A,ACMAME_A,ACMSTR_A,AMSMEN_A,ASCFAS_A,CALCIL_A,CIROCC_A,DEIFAS_A,ESCCAL_A,GRICAM_A,LAYPLA_A,LUPBIC_A,LUPMIC_A,LUPSUC_A,PHACIC_A,PLAERE_A,RANCAL_A,TRIWIL_A,ARIPUR_A,BROCAR_A,ELYCON_A,ELYGLA_A,FESMIC_A,HORBRA_A,HORINT_A,KOEMAC_A,SPOAIR_A,STIPUL_A,BRODIA_A,BROMAD_A,FESPER_A,goph_dist_A,COVER_NoBRODIA_A
01-IR-0-15,01-IR,1,IR,shallow,A,wet,1,0.80,8.20,10.30,2023,UW,219.28,72.74,NA,NA,NA,NA,65.7,34.3,NA,0.12,1.13,0.83,0.02,0.25,0.28,0,0.28,0.02,1.11,0.09,0,0.03,0,0.8,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0.15,0.1,0.05,0,0,0.63,0.21,0,0.35,0.42,0.06,0.36,0.06,0.57,0.16,0,0.02,0,0.03,0,0.01,0,0,0.05,0,0,0,0,0.1,0,0,0,0,0,0.01,0,0.04,0,0,0.01,0,0,0.01,0,0,0.35,0.3,0.63,219.28,0.88,0.52,0.01,0.3,0.35,0.03,0.32,0.04,0.84,0.125,0,0.025,0,0.415,0,0.005,0.01,0,0.025,0,0,0,0,0.05,0,0,0,0,0,0.005,0,0.02,0,0,0.02,0,0,0.005,0,0.075,0.225,0.175,0.88
01-R-0-15,01-R,1,R,shallow,A,wet,1,0.80,7.10,8.90,2023,UW,242.55,90.54,0.11,5.4,0.42,12.8,65,35,NA,0.11,0.95,0.48,0.04,0.41,0.43,0.02,0.41,0.06,0.89,0.03,0,0,0,0.45,0,0,0.04,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.4,0.01,0.15,0,0,0.88,0.19,0.01,0.35,0.68,0.33,0.35,0.34,0.54,0.08,0,0.01,0,0.03,0,0,0.01,0,0.1,0,0,0,0,0.05,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0.3,0,0.15,0.2,0.25,0.88,242.55,0.915,0.335,0.025,0.38,0.555,0.175,0.38,0.2,0.715,0.055,0,0.005,0,0.24,0,0,0.025,0,0.05,0,0,0,0,0.04,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0.16,0,0.275,0.105,0.2,0.915
02-DT-0-15,02-DT,2,DT,shallow,A,wet,1,0.80,6.90,8.60,2023,UW,172.22,77.40,0.4,4.8,1.5,13.3,65.2,34.8,NA,0.11,1.03,0.78,0.1,0.15,0.15,0,0.15,0.1,0.93,0.09,0,0.03,0,0.4,0,0.35,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0.2,0,0,0.4,0.04,0,0.08,0.36,0.27,0.09,0.27,0.13,0.03,0,0.01,0,0,0,0.02,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.2,0.05,0.02,0.01,0,0,0,0,0,0,0.05,0.03,0,0.4,172.22,0.715,0.41,0.05,0.115,0.255,0.135,0.12,0.185,0.53,0.06,0,0.02,0,0.2,0,0.185,0.05,0,0.005,0,0,0,0,0,0,0,0,0,0,0.1,0.025,0.01,0.005,0,0,0,0,0,0,0.1,0.015,0.1,0.715
02-FD-0-15,02-FD,2,FD,shallow,A,wet,0,0.70,6.10,8.70,2023,UW,NA,93.67,0.07,3.1,0.4,12.6,65.6,34.4,NA,0.10,1.56,1.24,0.17,0,0.15,0.15,0,0.32,1.24,0.24,0,0.05,0.03,1,0,0.04,0.15,0,0.02,0.02,0,0,0,0,0.1,0,0,0,0,0.1,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0.14,0.03,0,0.55,0.55,0,0.58,0.14,0.05,0,0.01,0,0.03,0,0.04,0.02,0,0.04,0.01,0,0,0,0.02,0,0,0,0,0,0.5,0,0.05,0,0,0,0,0,0,0,0,0,0,0.72,NA,1.14,0.69,0.1,0,0.35,0.35,0,0.45,0.69,0.145,0,0.03,0.015,0.515,0,0.04,0.085,0,0.03,0.015,0,0,0,0.01,0.05,0,0,0,0,0.3,0,0.05,0,0,0,0,0,0,0,0,0,0,1.14
02-IR-0-15,02-MONO,2,MONO,shallow,A,wet,0,0.70,5.60,8.00,2023,UW,177.18,102.22,0.4,5.1,1.4,13.1,66,34,NA,0.11,0.75,0,0,0.75,0.75,0,0.75,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.6,0.2,0,0,0.85,0,0,0.85,0.85,0,0.85,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.75,0.1,0.85,177.18,0.8,0,0,0.8,0.8,0,0.8,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.675,0.15,0.8
02-R-0-15,02-R,2,R,shallow,A,wet,0,0.80,9.60,12.00,2023,UW,NA,93.12,0.5,NA,1.4,13.2,66.3,33.7,NA,0.10,1.18,0.13,0.3,0.05,0.75,0.7,0.05,1,0.18,0.03,0,0,0,0.1,0,0,0.1,0,0,0.2,0,0,0,0.03,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0.05,0.25,0,0,0.51,0.04,0.31,0,0.16,0.15,0.01,0.46,0.05,0,0,0,0,0.01,0,0,0.01,0,0.03,0.3,0,0,0,0,0,0,0,0,0,0.15,0,0,0.01,0,0,0,0,0,0,0,0,0.2,0.51,324.27,0.845,0.085,0.305,0.025,0.455,0.425,0.03,0.73,0.115,0.015,0,0,0,0.055,0,0,0.055,0,0.015,0.25,0,0,0,0.015,0,0,0,0,0,0.425,0,0,0.005,0,0,0,0,0,0,0,0.025,0.225,0.845
03-DT-0-15,03-DT,3,DT,shallow,A,wet,0,0.70,6.60,9.40,2023,UW,239.17,85.09,0.08,3.7,0.38,12.3,65.2,34.8,NA,0.10,0.9,0.58,0.02,0,0.3,0.3,0,0.32,0.58,0.03,0,0,0,0.4,0,0,0.02,0,0,0,0,0,0,0.03,0.15,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91,0.34,0.37,0,0.2,0.2,0,0.57,0.34,0.03,0,0.01,0,0.1,0,0,0.02,0,0.03,0.35,0,0,0,0,0.2,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.05,0.91,239.17,0.905,0.46,0.195,0,0.25,0.25,0,0.445,0.46,0.03,0,0.005,0,0.25,0,0,0.02,0,0.015,0.175,0,0,0,0.015,0.175,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.025,0.905
03-FD-0-15,03-FD,3,FD,shallow,A,wet,1,0.70,7.00,10.00,2023,UW,221.96,98.04,0.08,4.4,0.4,13,65.9,34.1,NA,0.11,0.75,0.33,0.09,0.13,0.33,0.2,0.13,0.29,0.46,0,0,0,0,0.1,0.04,0.03,0.04,0,0,0.01,0,0,0,0,0.2,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.1,0.03,0.35,0,0,0.78,0.07,0.03,0.03,0.68,0.65,0.03,0.68,0.1,0,0,0,0,0.03,0.03,0.01,0,0,0.01,0,0,0,0,0,0.02,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0.03,0.15,0.78,221.96,0.765,0.2,0.06,0.08,0.505,0.425,0.08,0.485,0.28,0,0,0,0,0.065,0.035,0.02,0.02,0,0.005,0.005,0,0,0,0,0.11,0,0,0,0,0.425,0,0,0,0,0,0,0,0,0,0.05,0.03,0.25,0.765
03-IR-0-15,03-IR,3,IR,shallow,A,wet,0,0.80,6.30,7.90,2023,UW,200.89,106.37,0.07,4.3,0.4,12.2,65,35,NA,0.11,1.08,0.98,0.02,0,0.08,0.07,0.01,0.09,0.99,0.03,0,0,0,0.7,0,0.05,0.02,0,0,0,0,0,0,0.03,0.2,0,0,0,0,0.05,0,0.02,0.01,0,0,0,0,0,0,0,0,0.2,0,0,0.82,0.21,0.02,0,0.59,0.59,0,0.61,0.21,0.06,0,0.01,0.01,0.1,0,0.05,0.01,0,0.02,0.01,0,0,0,0,0.02,0,0,0,0,0.55,0,0.04,0,0,0,0,0,0,0,0,0,0.1,0.82,200.89,0.95,0.595,0.02,0,0.335,0.33,0.005,0.35,0.6,0.045,0,0.005,0.005,0.4,0,0.05,0.015,0,0.01,0.005,0,0,0,0.015,0.11,0,0,0,0,0.3,0,0.03,0.005,0,0,0,0,0,0,0,0,0.15,0.95
03-R-0-15,03-R,3,R,shallow,A,wet,1,0.70,5.10,7.30,2023,UW,224.59,91.48,0.3,4.4,1.3,12.8,64.8,35.2,NA,0.10,1.36,0.88,0.15,0.08,0.33,0.1,0.23,0.25,1.11,0.09,0,0.03,0,0.75,0,0.1,0.05,0,0,0.1,0,0,0,0,0,0,0,0,0,0.1,0,0,0.15,0,0,0,0,0,0.05,0,0.03,0.02,0.03,0,0.6,0.15,0.07,0.1,0.38,0.25,0.13,0.32,0.28,0.03,0,0.01,0,0.03,0,0,0.01,0,0.1,0.05,0,0,0,0,0.01,0,0.01,0,0,0.1,0,0,0.03,0,0,0,0,0.15,0,0,0.1,0.4,0.6,224.59,0.98,0.515,0.11,0.09,0.355,0.175,0.18,0.285,0.695,0.06,0,0.02,0,0.39,0,0.05,0.03,0,0.05,0.075,0,0,0,0,0.005,0,0.005,0,0,0.1,0,0,0.09,0,0,0,0,0.075,0.025,0,0.065,0.21,0.955
04-DT-0-15,04-DT,4,DT,shallow,J,wet,0,0.60,4.50,7.50,2023,UW,218.04,98.21,0.04,1.7,0.37,12.4,66,34,NA,0.15,0.98,0.12,0.01,0.01,0.85,0.83,0.02,0.84,0.14,0.03,0,0.01,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0.1,0,0,0,0,0.8,0,0.03,0.01,0,0,0,0,0,0,0,0.01,0,0,0,0.4,0.09,0.01,0,0.3,0.3,0,0.31,0.09,0.03,0,0,0.01,0,0,0.02,0.01,0,0.01,0,0,0,0,0,0.05,0,0,0,0,0.15,0,0.15,0,0,0,0,0,0,0,0,0,0,0.4,218.04,0.69,0.105,0.01,0.005,0.575,0.565,0.01,0.575,0.115,0.03,0,0.005,0.005,0,0,0.015,0.01,0,0.005,0,0,0,0,0,0.075,0,0,0,0,0.475,0,0.09,0.005,0,0,0,0,0,0,0,0.005,0,0.69
04-FD-0-15,04-FD,4,FD,shallow,A,wet,1,0.80,6.90,8.60,2023,UW,168.49,97.68,0.3,4.1,1.3,12.5,64.5,35.5,NA,0.11,0.76,0.22,0.04,0.2,0.5,0.2,0.3,0.24,0.52,0.03,0,0.01,0,0.04,0,0.02,0.01,0,0,0.03,0,0,0,0,0.15,0,0,0,0,0.2,0,0,0.1,0,0,0,0,0,0,0.2,0,0.05,0,0,0.67,0.21,0.12,0.05,0.34,0.25,0.09,0.37,0.3,0.03,0,0.01,0,0.03,0,0.02,0.02,0,0.05,0.1,0,0,0,0,0.1,0,0,0,0,0.25,0,0,0.04,0,0,0,0,0,0,0.05,0,0.15,0.67,168.49,0.715,0.215,0.08,0.125,0.42,0.225,0.195,0.305,0.41,0.03,0,0.01,0,0.035,0,0.02,0.015,0,0.025,0.065,0,0,0,0,0.125,0,0,0,0,0.225,0,0,0.07,0,0,0,0,0,0,0.125,0,0.1,0.715
04-IR-0-15,04-IR,4,IR,shallow,J,wet,1,0.70,4.80,6.90,2023,UW,91.44,101.23,0.06,2.1,0.36,11.5,68.4,31.6,NA,0.14,0.93,0.11,0,0.17,0.82,0.6,0.22,0.6,0.33,0.06,0,0.01,0.01,0.01,0,0.05,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0.6,0,0,0.05,0,0,0,0,0,0,0.02,0.15,0,0,0,1.2,0.7,0.2,0.15,0.3,0.15,0.15,0.35,0.85,0.6,0,0.05,0.15,0.05,0,0.4,0.2,0,0,0,0,0,0,0,0.05,0,0,0,0,0.1,0,0.05,0,0,0,0,0,0,0,0,0.15,0,1.2,91.44,1.065,0.405,0.1,0.16,0.56,0.375,0.185,0.475,0.59,0.33,0,0.03,0.08,0.03,0,0.225,0.1,0,0,0,0,0,0,0,0.04,0,0,0,0,0.35,0,0.025,0.025,0,0,0,0,0,0,0.01,0.15,0,1.065
04-R-0-15,04-R,4,R,shallow,A,wet,0,0.70,5.50,7.90,2023,UW,268.62,95.90,0.3,3.7,1.4,12.8,66,34,NA,0.10,0.9,0.56,0.04,0,0.3,0.3,0,0.34,0.56,0,0,0,0,0.45,0,0.01,0.04,0,0,0,0,0,0,0,0.1,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.82,0.17,0.05,0,0.6,0.6,0,0.65,0.17,0.09,0,0,0.03,0.1,0,0,0.05,0,0.01,0,0,0,0,0,0.03,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0.3,0.82,268.62,0.86,0.365,0.045,0,0.45,0.45,0,0.495,0.365,0.045,0,0,0.015,0.275,0,0.005,0.045,0,0.005,0,0,0,0,0,0.065,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0.2,0.86
05-DT-0-15,05-DT,5,DT,shallow,J,wet,1,0.70,4.50,6.40,2023,UW,182.16,NA,0.05,2.5,0.42,13,66.1,33.9,NA,0.15,1.02,0.2,0.04,0.5,0.78,0.08,0.7,0.12,0.9,0.07,0,0.01,0,0.1,0,0.01,0.03,0,0.03,0.01,0,0,0,0.04,0.01,0,0,0,0,0.02,0,0.05,0.2,0,0,0,0,0.01,0,0,0.5,0,0,0,1,0.42,0.05,0.15,0.53,0.13,0.4,0.18,0.82,0.11,0,0.01,0.01,0.03,0,0.2,0.05,0,0.1,0,0,0,0,0.05,0.02,0,0,0,0,0.1,0,0.03,0.25,0,0,0,0,0,0,0,0.15,0,1,182.16,1.01,0.31,0.045,0.325,0.655,0.105,0.55,0.15,0.86,0.09,0,0.01,0.005,0.065,0,0.105,0.04,0,0.065,0.005,0,0,0,0.045,0.015,0,0,0,0,0.06,0,0.04,0.225,0,0,0,0,0.005,0,0,0.325,0,1.01
05-FD-0-15,05-FD,5,FD,shallow,J,wet,0,0.60,5.90,9.80,2023,UW,147.54,91.89,0.04,1.9,0.36,11.5,66.1,33.9,NA,0.15,0.8,0.08,0.01,0.01,0.71,0.5,0.21,0.51,0.29,0.07,0,0.01,0.01,0.01,0,0.01,0.01,0,0,0,0,0.01,0,0,0.03,0,0,0,0,0.5,0,0,0.2,0,0,0,0,0,0,0,0.01,0,0,0,0.72,0.23,0.16,0,0.33,0.28,0.05,0.44,0.28,0.12,0,0.02,0.02,0.03,0,0.05,0.01,0,0.01,0.15,0,0,0,0,0.1,0,0,0,0,0.25,0,0.03,0.05,0,0,0,0,0,0,0,0,0,0.72,147.54,0.76,0.155,0.085,0.005,0.52,0.39,0.13,0.475,0.285,0.095,0,0.015,0.015,0.02,0,0.03,0.01,0,0.005,0.075,0,0.005,0,0,0.065,0,0,0,0,0.375,0,0.015,0.125,0,0,0,0,0,0,0,0.005,0,0.76
05-IR-0-15,05-IR,5,IR,shallow,J,wet,0,0.60,5.00,8.30,2023,UW,94.20,107.38,0.03,1.9,0.36,10.8,65.8,34.2,NA,0.15,0.77,0.2,0.02,0.05,0.55,0.25,0.3,0.27,0.5,0.06,0,0.01,0.01,0.05,0,0.02,0.02,0,0.01,0,0,0,0,0,0.1,0,0,0,0,0.25,0,0,0.25,0,0,0,0,0,0,0,0.05,0,0,0,1.21,0.71,0.1,0,0.4,0.25,0.15,0.35,0.86,0.52,0,0.02,0.15,0.01,0,0.5,0.1,0,0.01,0,0,0,0,0.01,0.01,0,0,0,0,0.25,0,0,0.15,0,0,0,0,0,0,0,0,0,1.21,94.20,0.99,0.455,0.06,0.025,0.475,0.25,0.225,0.31,0.68,0.29,0,0.015,0.08,0.03,0,0.26,0.06,0,0.01,0,0,0,0,0.005,0.055,0,0,0,0,0.25,0,0,0.2,0,0,0,0,0,0,0,0.025,0,0.99
05-R-0-15,05-R,5,R,shallow,J,wet,0,0.70,5.00,7.10,2023,UW,144.94,102.47,0.05,2.6,0.41,12.4,66.8,33.2,NA,0.15,0.9,0.15,0.01,0.04,0.74,0.4,0.34,0.41,0.49,0.12,0,0.01,0.03,0,0,0,0.01,0,0.01,0,0,0,0,0,0.1,0,0,0,0,0.35,0,0.05,0.3,0,0,0,0,0,0,0,0.04,0.1,0,0,0.92,0.47,0.05,0,0.4,0.3,0.1,0.35,0.57,0.21,0,0.02,0,0.03,0,0.03,0.04,0,0.04,0.01,0,0,0,0.15,0.2,0,0,0,0,0.2,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0.92,144.94,0.91,0.31,0.03,0.02,0.57,0.35,0.22,0.38,0.53,0.165,0,0.015,0.015,0.015,0,0.015,0.025,0,0.025,0.005,0,0,0,0.075,0.15,0,0,0,0,0.275,0,0.075,0.2,0,0,0,0,0,0,0,0.02,0.05,0.91
06-DT-0-15,06-DT,6,DT,shallow,J,wet,1,0.60,4.50,7.50,2023,UW,136.32,89.33,0.2,1.7,1.6,12.5,66.7,33.3,NA,0.14,0.97,0.29,0.03,0.15,0.65,0.35,0.3,0.38,0.59,0.16,0,0.02,0,0.05,0,0.02,0,0,0,0.02,0,0,0,0.1,0.1,0,0.01,0,0,0.35,0,0,0.15,0,0,0,0,0,0,0,0.15,0.1,0,0,1.4,0.88,0.1,0.2,0.42,0.2,0.22,0.3,1.1,0.54,0,0.05,0.03,0.1,0,0.25,0.05,0,0.05,0,0,0,0,0.3,0.1,0,0.05,0,0,0.2,0,0,0.02,0,0,0,0,0,0,0,0.2,0,1.4,136.32,1.185,0.585,0.065,0.175,0.535,0.275,0.26,0.34,0.845,0.35,0,0.035,0.015,0.075,0,0.135,0.025,0,0.025,0.01,0,0,0,0.2,0.1,0,0.03,0,0,0.275,0,0,0.085,0,0,0,0,0,0,0,0.175,0.05,1.185
06-FD-0-15,06-FD,6,FD,shallow,J,wet,1,0.50,3.70,7.40,2023,UW,64.81,109.54,0.04,1.5,0.36,12.1,65.6,34.4,NA,0.14,1.06,0.22,0.1,0.15,0.74,0.09,0.65,0.19,0.87,0.03,0,0,0.01,0.05,0,0.01,0,0,0.05,0.07,0,0,0,0,0.1,0,0.03,0,0,0.05,0,0.02,0.5,0,0,0,0,0.02,0,0,0.15,0,0,0,1.23,0.54,0.31,0.07,0.38,0.11,0.27,0.42,0.81,0.55,0,0.05,0.1,0.05,0,0.1,0.04,0,0.04,0.25,0,0,0,0.1,0.1,0,0.02,0,0,0.01,0,0.1,0.2,0,0,0,0,0,0,0,0.07,0,1.23,64.81,1.145,0.38,0.205,0.11,0.56,0.1,0.46,0.305,0.84,0.29,0,0.025,0.055,0.05,0,0.055,0.02,0,0.045,0.16,0,0,0,0.05,0.1,0,0.025,0,0,0.03,0,0.06,0.35,0,0,0,0,0.01,0,0,0.11,0,1.145
06-IR-0-15,06-IR,6,IR,shallow,J,wet,0,0.50,3.40,6.80,2023,UW,188.41,116.70,0.1,0.6,1.3,12.4,66.1,33.9,NA,0.13,1,0.42,0.03,0.03,0.55,0.12,0.43,0.15,0.85,0.05,0,0,0.01,0.3,0,0.01,0,0,0.05,0.03,0,0,0,0.02,0.03,0,0,0,0,0.1,0,0.02,0.4,0,0,0,0,0,0,0,0.03,0,0,0,1.19,0.59,0.1,0,0.5,0.2,0.3,0.3,0.89,0.18,0,0.05,0.01,0.35,0,0.05,0.1,0,0.1,0,0,0,0,0,0.03,0,0,0,0,0.1,0,0.1,0.3,0,0,0,0,0,0,0,0,0,1.19,188.41,1.095,0.505,0.065,0.015,0.525,0.16,0.365,0.225,0.87,0.115,0,0.025,0.01,0.325,0,0.03,0.05,0,0.075,0.015,0,0,0,0.01,0.03,0,0,0,0,0.1,0,0.06,0.35,0,0,0,0,0,0,0,0.015,0,1.095
06-R-0-15,06-R,6,R,shallow,J,wet,1,0.60,5.10,8.50,2023,UW,151.35,90.48,0.05,2,0.45,13.6,65.7,34.3,NA,0.15,0.8,0.04,0.01,0.15,0.75,0.45,0.3,0.46,0.34,0.06,0,0.02,0,0.01,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0,0,0.45,0,0,0.15,0,0,0,0,0,0,0,0.15,0.05,0,0,1.48,0.56,0.22,0.35,0.7,0.2,0.5,0.42,1.06,0.63,0.02,0.2,0.01,0.05,0,0.1,0.2,0,0.15,0,0,0,0,0,0.05,0,0,0,0,0.2,0,0,0.15,0,0,0,0,0,0,0,0.35,0,1.48,151.35,1.14,0.3,0.115,0.25,0.725,0.325,0.4,0.44,0.7,0.345,0.01,0.11,0.005,0.03,0,0.05,0.1,0,0.075,0,0,0,0,0,0.03,0,0.005,0,0,0.325,0,0,0.15,0,0,0,0,0,0,0,0.25,0.025,1.14
07-FD-0-15,07-FD,7,FD,shallow,J,wet,0,0.60,4.00,6.70,2023,UW,64.60,89.46,0.2,1.9,1.2,11.9,66.5,33.5,NA,0.15,0.25,0.05,0,0.1,0.2,0.05,0.15,0.05,0.2,0.06,0,0.01,0.01,0,0,0.01,0,0,0.01,0,0,0,0,0,0.01,0,0,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0.05,0.05,0,0,0,0.07,0,0,0,0.07,0.07,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0.07,64.60,0.16,0.025,0,0.05,0.135,0.06,0.075,0.06,0.1,0.03,0,0.005,0.005,0,0,0.005,0,0,0.005,0,0,0,0,0,0.005,0,0,0,0,0.06,0,0,0.025,0,0,0,0,0,0,0.025,0.025,0,0.16
07-IR-0-15,07-IR,7,IR,shallow,J,wet,1,0.70,5.90,8.40,2023,UW,141.84,109.18,0.1,1.1,1.1,10.4,66.5,33.5,NA,0.15,0.86,0.36,0.07,0.05,0.43,0.18,0.25,0.25,0.61,0.03,0,0.01,0,0,0,0,0.07,0,0.1,0,0,0,0,0,0.25,0,0,0,0,0.1,0,0.05,0.2,0.02,0,0,0.01,0,0,0,0.05,0,0,0,1.5,1,0.17,0,0.33,0.28,0.05,0.45,1.05,0.4,0,0.05,0,0,0,0.45,0.15,0,0.1,0,0,0,0,0.25,0.15,0,0.02,0,0,0.05,0,0.15,0.05,0.03,0,0,0.05,0,0,0,0,0,1.5,141.84,1.18,0.68,0.12,0.025,0.38,0.23,0.15,0.35,0.83,0.215,0,0.03,0,0,0,0.225,0.11,0,0.1,0,0,0,0,0.125,0.2,0,0.01,0,0,0.075,0,0.1,0.125,0.025,0,0,0.03,0,0,0,0.025,0,1.18
07-DT-0-15,07-MONO,7,MONO,shallow,J,wet,0,0.60,5.00,8.30,2023,UW,140.94,84.53,0.2,1.7,1.3,12.2,68,32,NA,0.14,1.09,0.19,0.4,0.15,0.5,0.05,0.45,0.45,0.64,0.03,0,0.01,0,0.02,0,0,0.3,0,0.04,0,0,0,0,0,0.1,0.02,0.1,0,0,0.05,0,0,0.3,0,0,0,0,0,0,0,0.15,0,0,0,1.55,0.98,0.3,0.1,0.27,0.02,0.25,0.32,1.23,0.09,0,0.03,0,0.7,0,0,0.25,0,0.05,0,0,0,0,0,0.1,0.1,0.05,0,0,0.02,0,0,0.15,0,0,0,0,0,0,0,0.1,0,1.55,140.94,1.32,0.585,0.35,0.125,0.385,0.035,0.35,0.385,0.935,0.06,0,0.02,0,0.36,0,0,0.275,0,0.045,0,0,0,0,0,0.1,0.06,0.075,0,0,0.035,0,0,0.225,0,0,0,0,0,0,0,0.125,0,1.32
07-R-0-15,07-R,7,R,shallow,J,wet,0,0.70,5.10,7.30,2023,UW,103.75,86.90,0.1,1.7,1.3,12.2,65.9,34.1,NA,0.15,0.92,0.08,0.03,0.03,0.81,0.38,0.43,0.41,0.51,0.03,0,0.01,0,0.03,0,0,0.01,0,0.01,0.01,0,0,0,0,0.01,0.02,0.01,0,0,0.35,0,0,0.4,0,0,0,0,0.03,0.01,0,0.02,0,0,0,1.41,0.51,0.2,0,0.7,0.4,0.3,0.6,0.81,0.15,0,0.05,0,0.2,0,0.1,0.1,0,0.05,0,0,0,0,0,0.01,0.1,0.1,0,0,0.25,0,0,0.3,0,0,0,0,0.15,0,0,0,0,1.41,103.75,1.165,0.295,0.115,0.015,0.755,0.39,0.365,0.505,0.66,0.09,0,0.03,0,0.115,0,0.05,0.055,0,0.03,0.005,0,0,0,0,0.01,0.06,0.055,0,0,0.3,0,0,0.35,0,0,0,0,0.09,0.005,0,0.01,0,1.16
08-DT-0-15,08-DT,8,DT,shallow,K,wet,0,0.60,5.80,9.70,2023,UW,132.03,89.68,0.05,2.2,0.37,11.9,66.8,33.2,NA,0.14,0.75,0.27,0.03,0.05,0.45,0.1,0.35,0.13,0.62,0.12,0,0,0.04,0.03,0,0,0.03,0,0,0,0,0,0,0,0.2,0,0,0,0,0.1,0,0,0.3,0,0,0,0,0,0,0,0.05,0.15,0,0,0.99,0.51,0.03,0,0.45,0.4,0.05,0.43,0.56,0.26,0,0.01,0.05,0.02,0,0.25,0.03,0,0,0,0,0.01,0.02,0.05,0.1,0,0,0,0,0.4,0,0,0.05,0,0,0,0,0,0,0,0,0.05,0.99,132.03,0.87,0.39,0.03,0.025,0.45,0.25,0.2,0.28,0.59,0.19,0,0.005,0.045,0.025,0,0.125,0.03,0,0,0,0,0.005,0.01,0.025,0.15,0,0,0,0,0.25,0,0,0.175,0,0,0,0,0,0,0,0.025,0.1,0.87
